Class	Pub_doi	Pub_title	Pub_concept	Class_short
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Non-contributory Component	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Security	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Income Transfer Programmes	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Protection Programmes	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Security Benefits	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Indigenous Peoples	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Ethical Foundation	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Non-contributory Schemes	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Conditional Cash Transfer Scheme	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Sickness Benefit	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Full Exercise	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Social Protection Policies	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Social Protection Systems	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Welfare Gaps	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	People's Living Conditions	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Life Cycle	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Social Welfare Regime	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Post-industrial Societies	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Mathematical Literacy	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Risk Production	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Welfare Regime	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Latin American Countries	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Family Solidarity	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Post-2015 Development Agenda	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Adult Life	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Social Policies	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	Life Cycle Analysis	Social Protection Policies
Social Protection Policies	10.18356/0c95a9b4-en	Towards Universal Social Protection - Rights and the life cycle: reordering social protection tools	General Revenues	Social Protection Policies
